Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,names,Symbol
2022-01-09,1.1876929998397827,1.204035997390747,1.153478980064392,1.17385995388031,1088569809,0,0,Cardano,ADA
2022-01-10,1.1737860441207886,1.178858995437622,1.080152988433838,1.128051996231079,1481621292,0,0,Cardano,ADA
2022-01-11,1.127856969833374,1.1936149597167969,1.125648021697998,1.1851099729537964,1089929557,0,0,Cardano,ADA
2022-01-12,1.1855510473251343,1.30634605884552,1.1855510473251343,1.3045350313186646,1651269250,0,0,Cardano,ADA
2022-01-13,1.3046560287475586,1.3509949445724487,1.2331609725952148,1.2331609725952148,2022506483,0,0,Cardano,ADA
2022-01-14,1.2333699464797974,1.3065030574798584,1.2271050214767456,1.2909259796142578,1855980787,0,0,Cardano,ADA
2022-01-15,1.2910890579223633,1.315587043762207,1.2572580575942993,1.2962629795074463,967735764,0,0,Cardano,ADA
2022-01-16,1.2959330081939697,1.4206409454345703,1.2911590337753296,1.407251000404358,2436680646,0,0,Cardano,ADA
2022-01-17,1.408210039138794,1.5941309928894043,1.3907630443572998,1.5941309928894043,5285117130,0,0,Cardano,ADA
2022-01-18,1.5964800119400024,1.6312979459762573,1.4182369709014893,1.4655410051345825,4287066351,0,0,Cardano,ADA
2022-01-19,1.4649460315704346,1.5311110019683838,1.3314779996871948,1.34175705909729,3304139176,0,0,Cardano,ADA
2022-01-20,1.3416539430618286,1.4233380556106567,1.2578760385513306,1.2580549716949463,1686210420,0,0,Cardano,ADA
2022-01-21,1.2588030099868774,1.279778003692627,1.1091660261154175,1.1232329607009888,3009627794,0,0,Cardano,ADA
2022-01-22,1.1230789422988892,1.1521949768066406,0.9333969950675964,1.066715955734253,3930474859,0,0,Cardano,ADA
2022-01-23,1.0676610469818115,1.1648730039596558,1.056931972503662,1.122370958328247,2362627205,0,0,Cardano,ADA
2022-01-24,1.1227819919586182,1.1243380308151245,0.9591240286827087,1.0665980577468872,3237316963,0,0,Cardano,ADA
2022-01-25,1.066519021987915,1.0720239877700806,0.9982119798660278,1.0435739755630493,1766326155,0,0,Cardano,ADA
2022-01-26,1.043619990348816,1.1496479511260986,1.0264860391616821,1.0790469646453857,2437592239,0,0,Cardano,ADA
2022-01-27,1.0787349939346313,1.0787349939346313,1.0091660022735596,1.0435329675674438,1519972359,0,0,Cardano,ADA
2022-01-28,1.0432339906692505,1.0583430528640747,1.0140960216522217,1.0506060123443604,1206550586,0,0,Cardano,ADA
2022-01-29,1.0504920482635498,1.0806139707565308,1.041646957397461,1.0595699548721313,913122499,0,0,Cardano,ADA
2022-01-30,1.0597480535507202,1.0753459930419922,1.028417944908142,1.0374729633331299,748084610,0,0,Cardano,ADA
2022-01-31,1.0376149415969849,1.0576039552688599,1.012045979499817,1.0523029565811157,925666321,0,0,Cardano,ADA
2022-02-01,1.0522359609603882,1.09231698513031,1.0378860235214233,1.0886240005493164,1130552843,0,0,Cardano,ADA
2022-02-02,1.0903090238571167,1.1002399921417236,1.027750015258789,1.028905987739563,1086043481,0,0,Cardano,ADA
2022-02-03,1.0286879539489746,1.057224988937378,1.0192610025405884,1.0564440488815308,873675008,0,0,Cardano,ADA
2022-02-04,1.0562429428100586,1.1356240510940552,1.0472970008850098,1.1356240510940552,1178757518,0,0,Cardano,ADA
2022-02-05,1.1360609531402588,1.1728849411010742,1.1026179790496826,1.1273449659347534,1363912644,0,0,Cardano,ADA
2022-02-06,1.1272350549697876,1.1478029489517212,1.10316801071167,1.1445469856262207,911521818,0,0,Cardano,ADA
2022-02-07,1.1443560123443604,1.206853985786438,1.1282639503479004,1.1973069906234741,2107219347,0,0,Cardano,ADA
2022-02-08,1.1976499557495117,1.257815957069397,1.1359130144119263,1.1787199974060059,2267265855,0,0,Cardano,ADA
2022-02-09,1.1779580116271973,1.2121570110321045,1.1547499895095825,1.1948100328445435,1239455609,0,0,Cardano,ADA
2022-02-10,1.1946359872817993,1.2186670303344727,1.1491819620132446,1.1524779796600342,1810255178,0,0,Cardano,ADA
2022-02-11,1.1525709629058838,1.162572979927063,1.0725680589675903,1.080346941947937,1395763170,0,0,Cardano,ADA
2022-02-12,1.0805109739303589,1.0914069414138794,1.0347169637680054,1.0581990480422974,1401190670,0,0,Cardano,ADA
2022-02-13,1.0580079555511475,1.0709439516067505,1.0356290340423584,1.0458190441131592,1066206015,0,0,Cardano,ADA
2022-02-14,1.045469045639038,1.0527809858322144,1.021528959274292,1.050266981124878,1261583495,0,0,Cardano,ADA
2022-02-15,1.0502179861068726,1.1133660078048706,1.0500179529190063,1.1075860261917114,1370174980,0,0,Cardano,ADA
2022-02-16,1.107630968093872,1.1105409860610962,1.069288969039917,1.0849809646606445,1028924852,0,0,Cardano,ADA
2022-02-17,1.0843180418014526,1.0915119647979736,1.0122220516204834,1.0198949575424194,1093325576,0,0,Cardano,ADA
2022-02-18,1.0202230215072632,1.0413110256195068,0.9894729852676392,0.9971129894256592,1288743412,0,0,Cardano,ADA
2022-02-19,0.9970049858093262,1.0178539752960205,0.9775140285491943,0.9977030158042908,1104597763,0,0,Cardano,ADA
2022-02-20,0.9976289868354797,0.9976289868354797,0.9232950210571289,0.9329019784927368,1429017666,0,0,Cardano,ADA
2022-02-21,0.9324520230293274,0.9862470030784607,0.8577139973640442,0.8582360148429871,2072270994,0,0,Cardano,ADA
2022-02-22,0.8581299781799316,0.8937559723854065,0.8199899792671204,0.8890169858932495,2058499639,0,0,Cardano,ADA
2022-02-23,0.8889889717102051,0.9554309844970703,0.8691689968109131,0.8691689968109131,1824386011,0,0,Cardano,ADA
2022-02-24,0.8685150146484375,0.8823419809341431,0.752810001373291,0.8534250259399414,3629367685,0,0,Cardano,ADA
2022-02-25,0.8535720109939575,0.9065409898757935,0.8292440176010132,0.8980270028114319,1652894219,0,0,Cardano,ADA
2022-02-26,0.8979960083961487,0.9282960295677185,0.8854010105133057,0.8879179954528809,1099934921,0,0,Cardano,ADA
2022-02-27,0.8877879977226257,0.9126759767532349,0.840146005153656,0.858335018157959,1278510571,0,0,Cardano,ADA
2022-02-28,0.8578699827194214,0.9676129817962646,0.8450400233268738,0.9598280191421509,1779202386,0,0,Cardano,ADA
2022-03-01,0.9598860144615173,1.0054030418395996,0.9449350237846375,0.9623460173606873,1778795527,0,0,Cardano,ADA
2022-03-02,0.9624249935150146,0.9736289978027344,0.929062008857727,0.9386619925498962,1262681262,0,0,Cardano,ADA
2022-03-03,0.9387220144271851,0.9440789818763733,0.8860729932785034,0.902658998966217,986233549,0,0,Cardano,ADA
2022-03-04,0.9027929902076721,0.9030500054359436,0.83086097240448,0.8428890109062195,1115108721,0,0,Cardano,ADA
2022-03-05,0.8431749939918518,0.8809400200843811,0.8248389959335327,0.8656719923019409,734896311,0,0,Cardano,ADA
2022-03-06,0.8656880259513855,0.87049800157547,0.8230040073394775,0.8237519860267639,670024869,0,0,Cardano,ADA
2022-03-07,0.8237379789352417,0.845475971698761,0.7832909822463989,0.7973790168762207,1040234323,0,0,Cardano,ADA
2022-03-08,0.7971739768981934,0.8191480040550232,0.7903180122375488,0.8012499809265137,955952004,0,0,Cardano,ADA
2022-03-09,0.801485002040863,0.8614310026168823,0.8010069727897644,0.8492929935455322,980869497,0,0,Cardano,ADA
2022-03-10,0.8493549823760986,0.8505759835243225,0.7912219762802124,0.8063160181045532,903650101,0,0,Cardano,ADA
2022-03-11,0.806302011013031,0.8171470165252686,0.7859299778938293,0.7901250123977661,792395101,0,0,Cardano,ADA
2022-03-12,0.7900729775428772,0.8008009791374207,0.7895650267601013,0.7906739711761475,493606091,0,0,Cardano,ADA
2022-03-13,0.7905669808387756,0.8190249800682068,0.7832509875297546,0.7909950017929077,772035954,0,0,Cardano,ADA
2022-03-14,0.7904120087623596,0.8120750188827515,0.7819079756736755,0.8039169907569885,924771999,0,0,Cardano,ADA
2022-03-15,0.8038409948348999,0.8156219720840454,0.7859169840812683,0.8000059723854065,832137304,0,0,Cardano,ADA
2020-03-15,10.132662773132324,11.174386024475098,10.017005920410156,10.436017990112305,336142093,0,0,Binance Coin,BNB
2020-03-16,10.42586898803711,10.42586898803711,8.6766996383667,9.3860502243042,314940366,0,0,Binance Coin,BNB
2020-03-17,9.3654203414917,10.447900772094727,9.3654203414917,10.07717514038086,288591005,0,0,Binance Coin,BNB
2020-03-18,10.036181449890137,10.23606014251709,9.760224342346191,10.119136810302734,264539835,0,0,Binance Coin,BNB
2020-03-19,10.118398666381836,12.601567268371582,10.118398666381836,12.279640197753906,407534104,0,0,Binance Coin,BNB
2020-03-20,12.280426025390625,13.623344421386719,10.738794326782227,11.875866889953613,433929425,0,0,Binance Coin,BNB
2020-03-21,11.90100383758545,12.312917709350586,11.348414421081543,12.057991027832031,386174572,0,0,Binance Coin,BNB
2020-03-22,12.080737113952637,12.392439842224121,11.138776779174805,11.158227920532227,308670064,0,0,Binance Coin,BNB
2020-03-23,11.158227920532227,12.12585735321045,10.925768852233887,12.117714881896973,359015601,0,0,Binance Coin,BNB
2020-03-24,12.116397857666016,12.5714111328125,11.850914001464844,12.401220321655273,333522129,0,0,Binance Coin,BNB
2020-03-25,12.403792381286621,12.6304931640625,12.119498252868652,12.324299812316895,288895593,0,0,Binance Coin,BNB
2020-03-26,12.325833320617676,13.217611312866211,12.26111888885498,13.217611312866211,299218749,0,0,Binance Coin,BNB
2020-03-27,13.221527099609375,13.27988338470459,12.507499694824219,12.5232572555542,263730266,0,0,Binance Coin,BNB
2020-03-28,12.53382396697998,12.533891677856445,11.815067291259766,12.193113327026367,256061862,0,0,Binance Coin,BNB
2020-03-29,12.188285827636719,12.280672073364258,11.387922286987305,11.441221237182617,218854042,0,0,Binance Coin,BNB
2020-03-30,11.422389030456543,12.376350402832031,11.344165802001953,12.286843299865723,305631180,0,0,Binance Coin,BNB
2020-03-31,12.282615661621094,12.740154266357422,12.231621742248535,12.581605911254883,372566080,0,0,Binance Coin,BNB
2020-04-01,12.581605911254883,12.741602897644043,12.057843208312988,12.741602897644043,332222983,0,0,Binance Coin,BNB
2020-04-02,12.725065231323242,13.54590892791748,12.607050895690918,13.066638946533203,398592822,0,0,Binance Coin,BNB
2020-04-03,13.048226356506348,13.56535530090332,13.002647399902344,13.373007774353027,406426751,0,0,Binance Coin,BNB
2020-04-04,13.373007774353027,14.010610580444336,13.22275161743164,13.824527740478516,416644565,0,0,Binance Coin,BNB
2020-04-05,13.815947532653809,13.96737289428711,13.47054672241211,13.734115600585938,398954313,0,0,Binance Coin,BNB
2020-04-06,13.731032371520996,15.117116928100586,13.693695068359375,15.084521293640137,491814166,0,0,Binance Coin,BNB
2020-04-07,15.070905685424805,15.450987815856934,14.373001098632812,14.681547164916992,452816635,0,0,Binance Coin,BNB
2020-04-08,14.694788932800293,15.262303352355957,14.562204360961914,15.056076049804688,434986928,0,0,Binance Coin,BNB
2020-04-09,15.06722354888916,15.184843063354492,14.76430892944336,15.062603950500488,444821353,0,0,Binance Coin,BNB
2020-04-10,15.06022834777832,15.108040809631348,13.592670440673828,13.737724304199219,394331907,0,0,Binance Coin,BNB
2020-04-11,13.737724304199219,14.067329406738281,13.613004684448242,13.804287910461426,364313702,0,0,Binance Coin,BNB
2020-04-12,13.81208610534668,14.74519157409668,13.729534149169922,14.375110626220703,414752932,0,0,Binance Coin,BNB
2020-04-13,14.404006004333496,15.048383712768555,13.72342586517334,15.03442668914795,459561236,0,0,Binance Coin,BNB
2020-04-14,15.012063026428223,15.916357040405273,14.836448669433594,15.525075912475586,515331620,0,0,Binance Coin,BNB
2020-04-15,15.542677879333496,15.840275764465332,14.542898178100586,14.593927383422852,425648054,0,0,Binance Coin,BNB
2020-04-16,14.581246376037598,15.702730178833008,14.236703872680664,15.702730178833008,478820058,0,0,Binance Coin,BNB
2020-04-17,15.700992584228516,15.9415922164917,15.352086067199707,15.735082626342773,396448352,0,0,Binance Coin,BNB
2020-04-18,15.746320724487305,16.71724510192871,15.730496406555176,16.593172073364258,479760692,0,0,Binance Coin,BNB
2020-04-19,16.60738754272461,16.707395553588867,16.098928451538086,16.13993263244629,402957217,0,0,Binance Coin,BNB
2020-04-20,16.14042854309082,16.455177307128906,15.013521194458008,15.085403442382812,398870343,0,0,Binance Coin,BNB
2020-04-21,15.06383991241455,15.49022102355957,14.883613586425781,15.205772399902344,390367736,0,0,Binance Coin,BNB
2020-04-22,15.201129913330078,15.84587574005127,15.017928123474121,15.693160057067871,395820106,0,0,Binance Coin,BNB
2020-04-23,15.702653884887695,16.146146774291992,15.526531219482422,16.006208419799805,446947832,0,0,Binance Coin,BNB
2020-04-24,15.992483139038086,16.3167724609375,15.88908576965332,16.01641845703125,375266800,0,0,Binance Coin,BNB
2020-04-25,16.013017654418945,16.42373275756836,15.95848560333252,16.305418014526367,362345240,0,0,Binance Coin,BNB
2020-04-26,16.30323028564453,16.483434677124023,16.19930076599121,16.38376808166504,400076436,0,0,Binance Coin,BNB
2020-04-27,16.42904281616211,16.66411018371582,16.209510803222656,16.463214874267578,389838383,0,0,Binance Coin,BNB
2020-04-28,16.44782829284668,16.566999435424805,16.27823257446289,16.444286346435547,361059754,0,0,Binance Coin,BNB
2020-04-29,16.447242736816406,17.546226501464844,16.373191833496094,17.4937744140625,463165164,0,0,Binance Coin,BNB
2020-04-30,17.44778823852539,18.129528045654297,16.780250549316406,17.03397560119629,498015944,0,0,Binance Coin,BNB
2020-05-01,17.04652214050293,17.8927001953125,17.026531219482422,17.564992904663086,453439052,0,0,Binance Coin,BNB
2020-05-02,17.551816940307617,17.62875747680664,17.406444549560547,17.584903717041016,393955300,0,0,Binance Coin,BNB
2020-05-03,17.581790924072266,17.79884910583496,17.02796745300293,17.126298904418945,381109061,0,0,Binance Coin,BNB
2020-05-04,17.135751724243164,17.3553466796875,16.46200180053711,17.10075569152832,390548947,0,0,Binance Coin,BNB
2020-05-05,17.088411331176758,17.322492599487305,16.72710609436035,16.919775009155273,358987881,0,0,Binance Coin,BNB
2020-05-06,16.906801223754883,17.157682418823242,16.657045364379883,16.657045364379883,364717662,0,0,Binance Coin,BNB
2020-05-07,16.657958984375,17.288240432739258,16.35146141052246,17.013198852539062,414976837,0,0,Binance Coin,BNB
2020-05-08,17.019210815429688,17.441482543945312,16.91206932067871,17.24147605895996,382131707,0,0,Binance Coin,BNB
2020-05-09,17.219955444335938,17.484697341918945,16.88996696472168,16.93596076965332,365221789,0,0,Binance Coin,BNB
2020-05-10,16.937108993530273,16.937108993530273,14.720081329345703,15.295668601989746,436166815,0,0,Binance Coin,BNB
2020-05-11,15.339984893798828,15.489830017089844,14.284379959106445,15.09754467010498,404659513,0,0,Binance Coin,BNB
2020-05-12,15.121072769165039,16.161190032958984,14.992521286010742,15.741053581237793,394508013,0,0,Binance Coin,BNB
2020-05-13,15.742568969726562,16.24778938293457,15.724003791809082,16.138877868652344,359517914,0,0,Binance Coin,BNB
2020-05-14,16.135854721069336,16.5391845703125,15.921748161315918,16.357799530029297,388231861,0,0,Binance Coin,BNB
2020-05-15,16.34773063659668,16.454601287841797,15.652139663696289,15.754373550415039,340889408,0,0,Binance Coin,BNB
2020-05-16,15.753890037536621,16.231842041015625,15.649658203125,16.051780700683594,339913391,0,0,Binance Coin,BNB
2020-05-17,16.033071517944336,16.480417251586914,16.02853775024414,16.314645767211914,329675187,0,0,Binance Coin,BNB
2020-05-18,16.3182373046875,16.83916664123535,16.278636932373047,16.63626480102539,337613743,0,0,Binance Coin,BNB
2020-05-19,16.639122009277344,17.1546630859375,16.36817741394043,17.1546630859375,351679092,0,0,Binance Coin,BNB
2020-05-20,17.142650604248047,17.32334327697754,16.65592384338379,16.888025283813477,305581860,0,0,Binance Coin,BNB
2020-05-21,16.887243270874023,17.03751564025879,15.791041374206543,16.12238121032715,283593221,0,0,Binance Coin,BNB
2020-05-22,16.126386642456055,16.848112106323242,15.980751037597656,16.63959312438965,308017283,0,0,Binance Coin,BNB
2020-05-23,16.63149070739746,16.831504821777344,16.358562469482422,16.588193893432617,281071630,0,0,Binance Coin,BNB
2020-05-24,16.579742431640625,16.793018341064453,16.08147621154785,16.083438873291016,250849075,0,0,Binance Coin,BNB
2020-05-25,16.074583053588867,16.419570922851562,15.958841323852539,16.400907516479492,295250983,0,0,Binance Coin,BNB
2020-05-26,16.408296585083008,16.486421585083008,16.048831939697266,16.212547302246094,264787793,0,0,Binance Coin,BNB
2020-05-27,16.212671279907227,16.556840896606445,16.17987632751465,16.493284225463867,289787288,0,0,Binance Coin,BNB
2020-05-28,16.49799156188965,17.120119094848633,16.470020294189453,17.05933952331543,307231707,0,0,Binance Coin,BNB
2020-05-29,17.07678985595703,17.229921340942383,16.722227096557617,17.041629791259766,302410995,0,0,Binance Coin,BNB
2020-05-30,17.0372371673584,17.757654190063477,16.963361740112305,17.743417739868164,330991078,0,0,Binance Coin,BNB
2020-05-31,17.74247169494629,18.108484268188477,16.91749382019043,17.04047203063965,306613468,0,0,Binance Coin,BNB
2020-06-01,17.069530487060547,18.001842498779297,17.01221466064453,17.914941787719727,343444957,0,0,Binance Coin,BNB
2020-06-02,17.918851852416992,18.15634536743164,16.90384864807129,17.239303588867188,285916007,0,0,Binance Coin,BNB
2020-06-03,17.234621047973633,17.622936248779297,17.104293823242188,17.5454044342041,278598569,0,0,Binance Coin,BNB
2020-06-04,17.54722023010254,17.648666381835938,17.13616371154785,17.565874099731445,251564500,0,0,Binance Coin,BNB
2020-06-05,17.568723678588867,17.89604377746582,17.487777709960938,17.688785552978516,264892611,0,0,Binance Coin,BNB
2020-06-06,17.688785552978516,17.907987594604492,17.531049728393555,17.535934448242188,247410758,0,0,Binance Coin,BNB
2020-06-07,17.537628173828125,17.64626693725586,16.964675903320312,17.44703483581543,229571456,0,0,Binance Coin,BNB
2020-06-08,17.446313858032227,17.55760383605957,17.2885799407959,17.393030166625977,201873195,0,0,Binance Coin,BNB
2020-06-09,17.400699615478516,17.479162216186523,17.25016212463379,17.43537712097168,203076335,0,0,Binance Coin,BNB
2020-06-10,17.43645668029785,17.497926712036133,17.264446258544922,17.41046714782715,218805704,0,0,Binance Coin,BNB
2020-06-11,17.413944244384766,17.524494171142578,16.20892333984375,16.30892562866211,214293278,0,0,Binance Coin,BNB
2020-06-12,16.292455673217773,16.775976181030273,16.157188415527344,16.669139862060547,220884223,0,0,Binance Coin,BNB
2020-06-13,16.67559814453125,16.844383239746094,16.542573928833008,16.823734283447266,217773557,0,0,Binance Coin,BNB
2020-06-14,16.83111572265625,16.86882972717285,16.55116844177246,16.65624237060547,197988813,0,0,Binance Coin,BNB
2020-06-15,16.65624237060547,16.676376342773438,15.625612258911133,16.384801864624023,205913863,0,0,Binance Coin,BNB
2020-06-16,16.386613845825195,16.624719619750977,16.235139846801758,16.42195701599121,197512179,0,0,Binance Coin,BNB
2020-06-17,16.422012329101562,16.60578155517578,16.109554290771484,16.402542114257812,190623459,0,0,Binance Coin,BNB
2020-06-18,16.402542114257812,16.534526824951172,15.980466842651367,16.208589553833008,176409002,0,0,Binance Coin,BNB
2020-06-19,16.207984924316406,16.292774200439453,15.895734786987305,15.907086372375488,160670035,0,0,Binance Coin,BNB
2020-06-20,15.907086372375488,16.13507652282715,15.809709548950195,16.04755973815918,158722069,0,0,Binance Coin,BNB
2020-06-21,16.038354873657227,16.252193450927734,15.980892181396484,16.0012264251709,151504787,0,0,Binance Coin,BNB
2020-06-22,15.998519897460938,16.47528839111328,15.998519897460938,16.47528839111328,181943736,0,0,Binance Coin,BNB
2020-06-23,16.468677520751953,16.497739791870117,16.262882232666016,16.42256736755371,165960947,0,0,Binance Coin,BNB
2020-06-24,16.43466567993164,16.6594181060791,16.006576538085938,16.026758193969727,168239834,0,0,Binance Coin,BNB
2020-06-25,16.022674560546875,16.045135498046875,15.630582809448242,15.922709465026855,143049947,0,0,Binance Coin,BNB
2020-06-26,15.916715621948242,16.010700225830078,15.641557693481445,15.749223709106445,136599245,0,0,Binance Coin,BNB
2020-06-27,15.750968933105469,15.90285873413086,15.075928688049316,15.185254096984863,152435707,0,0,Binance Coin,BNB
2020-06-28,15.185254096984863,15.511128425598145,15.020650863647461,15.420088768005371,159817886,0,0,Binance Coin,BNB
2020-06-29,15.412210464477539,15.597875595092773,15.23478889465332,15.505231857299805,167963469,0,0,Binance Coin,BNB
2020-06-30,15.494697570800781,15.585555076599121,15.31640338897705,15.413581848144531,151582461,0,0,Binance Coin,BNB
2020-07-01,15.409456253051758,15.878247261047363,15.351641654968262,15.829460144042969,159837869,0,0,Binance Coin,BNB
2020-07-02,15.82076644897461,15.956669807434082,15.250992774963379,15.538490295410156,151839908,0,0,Binance Coin,BNB
2020-07-03,15.534173965454102,15.587005615234375,15.273691177368164,15.291961669921875,138591561,0,0,Binance Coin,BNB
2020-07-04,15.28705883026123,15.604769706726074,15.261631965637207,15.55298137664795,146316736,0,0,Binance Coin,BNB
2020-07-05,15.552995681762695,15.633954048156738,15.24502944946289,15.480225563049316,138494209,0,0,Binance Coin,BNB
2020-07-06,15.480225563049316,16.333698272705078,15.448798179626465,16.296770095825195,172232440,0,0,Binance Coin,BNB
2020-07-07,16.275964736938477,16.862384796142578,16.02357292175293,16.770225524902344,196296818,0,0,Binance Coin,BNB
2020-07-08,16.77408790588379,17.409711837768555,16.66420555114746,17.227657318115234,212383912,0,0,Binance Coin,BNB
2020-07-09,17.23885726928711,17.443866729736328,16.57245445251465,16.884868621826172,179705380,0,0,Binance Coin,BNB
2020-07-10,16.878131866455078,17.294347763061523,16.410247802734375,17.26125144958496,174222029,0,0,Binance Coin,BNB
2020-07-11,17.279306411743164,17.664621353149414,17.075332641601562,17.62217903137207,186743534,0,0,Binance Coin,BNB
2020-07-12,17.62835693359375,18.58155059814453,17.613265991210938,18.23654556274414,224015851,0,0,Binance Coin,BNB
2020-07-13,18.23654556274414,18.890716552734375,17.77216911315918,18.409563064575195,261690866,0,0,Binance Coin,BNB
2020-07-14,18.392452239990234,18.714332580566406,17.93364715576172,18.082908630371094,203397123,0,0,Binance Coin,BNB
2020-07-15,18.072044372558594,18.133155822753906,17.445817947387695,17.591215133666992,169152686,0,0,Binance Coin,BNB
2020-07-16,17.591650009155273,17.697280883789062,16.7338924407959,17.143842697143555,191191483,0,0,Binance Coin,BNB
2020-07-17,17.14419174194336,17.476337432861328,17.022567749023438,17.08497428894043,153498441,0,0,Binance Coin,BNB
2020-07-18,17.086912155151367,17.266494750976562,16.86067008972168,17.126710891723633,149402466,0,0,Binance Coin,BNB
2020-07-19,17.12687110900879,18.049501419067383,16.909889221191406,17.955778121948242,213342724,0,0,Binance Coin,BNB
2020-07-20,17.961238861083984,18.267269134521484,17.33393096923828,17.484708786010742,203143854,0,0,Binance Coin,BNB
2020-07-21,17.467256546020508,17.948503494262695,17.40737533569336,17.715408325195312,187854335,0,0,Binance Coin,BNB
2020-07-22,17.7054443359375,18.091907501220703,17.513439178466797,18.091907501220703,191909868,0,0,Binance Coin,BNB
2020-07-23,18.087339401245117,18.686418533325195,18.073707580566406,18.673295974731445,220207323,0,0,Binance Coin,BNB
2020-07-24,18.676612854003906,19.523330688476562,18.27448081970215,19.15290069580078,248008823,0,0,Binance Coin,BNB
2020-07-25,19.15778923034668,19.97781753540039,19.14246940612793,19.77642250061035,257057785,0,0,Binance Coin,BNB
2020-07-26,19.75263786315918,20.234777450561523,19.357723236083984,19.521024703979492,248581857,0,0,Binance Coin,BNB
2020-07-27,19.51531219482422,20.139387130737305,18.5510196685791,19.620328903198242,325386899,0,0,Binance Coin,BNB
2020-07-28,19.700593948364258,20.61321449279785,19.499792098999023,20.173547744750977,284409544,0,0,Binance Coin,BNB
2020-07-29,20.191669464111328,20.374126434326172,19.86468505859375,19.89558982849121,204440432,0,0,Binance Coin,BNB
2020-07-30,19.89725112915039,20.06949234008789,19.572208404541016,20.01273536682129,200436410,0,0,Binance Coin,BNB
2020-07-31,19.990093231201172,20.838476181030273,19.934846878051758,20.66814613342285,229781080,0,0,Binance Coin,BNB
2020-08-01,20.66814613342285,21.61899185180664,20.595195770263672,21.530431747436523,264604008,0,0,Binance Coin,BNB
2020-08-02,21.54673194885254,22.015155792236328,19.972686767578125,20.944887161254883,299350525,0,0,Binance Coin,BNB
2020-08-03,20.94066047668457,22.382041931152344,20.771102905273438,22.055011749267578,265708949,0,0,Binance Coin,BNB
2020-08-04,22.05478858947754,22.404958724975586,21.62369155883789,22.28258514404297,241931958,0,0,Binance Coin,BNB
2020-08-05,22.287269592285156,23.557140350341797,22.139976501464844,23.336217880249023,344072749,0,0,Binance Coin,BNB
2020-08-06,23.3245792388916,23.33039665222168,22.569673538208008,22.707660675048828,246554661,0,0,Binance Coin,BNB
2020-08-07,22.721391677856445,23.004377365112305,21.628692626953125,22.311546325683594,326409994,0,0,Binance Coin,BNB
2020-08-08,22.312599182128906,22.939973831176758,21.940448760986328,22.87811851501465,236392685,0,0,Binance Coin,BNB
2020-08-09,22.89388656616211,22.94205665588379,22.161161422729492,22.475536346435547,216694610,0,0,Binance Coin,BNB
2020-08-10,22.480199813842773,22.84382438659668,22.275041580200195,22.61379623413086,239664308,0,0,Binance Coin,BNB
2020-08-11,22.6284122467041,22.764419555664062,20.83673095703125,21.25694465637207,310846749,0,0,Binance Coin,BNB
2020-08-12,21.309778213500977,22.187131881713867,20.61529541015625,21.751449584960938,256078366,0,0,Binance Coin,BNB
2020-08-13,21.773225784301758,22.152692794799805,20.753829956054688,22.075544357299805,299981376,0,0,Binance Coin,BNB
2020-08-14,22.08011245727539,23.362239837646484,21.696718215942383,23.069791793823242,357386067,0,0,Binance Coin,BNB
2020-08-15,23.088560104370117,23.87938690185547,22.901737213134766,23.021751403808594,269746412,0,0,Binance Coin,BNB
2020-08-16,23.050289154052734,23.770334243774414,22.82897186279297,23.497102737426758,271264839,0,0,Binance Coin,BNB
2020-08-17,23.497102737426758,23.856014251708984,23.085704803466797,23.510103225708008,264606385,0,0,Binance Coin,BNB
2020-08-18,23.491960525512695,23.680347442626953,22.575132369995117,23.067180633544922,259152684,0,0,Binance Coin,BNB
2020-08-19,23.05558967590332,23.25364875793457,22.011152267456055,22.310396194458008,224754805,0,0,Binance Coin,BNB
2020-08-20,22.371692657470703,23.271770477294922,22.13014793395996,23.092575073242188,240389084,0,0,Binance Coin,BNB
2020-08-21,23.104413986206055,23.353607177734375,21.85654640197754,22.12899398803711,245533836,0,0,Binance Coin,BNB
2020-08-22,22.115171432495117,22.23982048034668,21.461286544799805,22.23982048034668,208053381,0,0,Binance Coin,BNB
2020-08-23,22.21905517578125,22.21905517578125,21.607685089111328,21.87084197998047,181970641,0,0,Binance Coin,BNB
2020-08-24,21.86577796936035,22.89571762084961,21.772859573364258,22.605852127075195,192633739,0,0,Binance Coin,BNB
2020-08-25,22.608211517333984,22.634571075439453,21.154939651489258,21.475366592407227,234877041,0,0,Binance Coin,BNB
2020-08-26,21.474306106567383,22.4849796295166,21.335355758666992,22.277305603027344,255812854,0,0,Binance Coin,BNB
2020-08-27,22.258066177368164,23.13976287841797,21.921072006225586,23.080753326416016,296206828,0,0,Binance Coin,BNB
2020-08-28,23.077655792236328,23.532819747924805,22.709060668945312,23.133811950683594,260086579,0,0,Binance Coin,BNB
2020-08-29,23.134023666381836,23.51309585571289,22.829551696777344,23.011272430419922,213897145,0,0,Binance Coin,BNB
2020-08-30,23.00905990600586,23.837446212768555,22.96441650390625,23.644914627075195,228141192,0,0,Binance Coin,BNB
2020-08-31,23.647857666015625,23.914165496826172,23.054950714111328,23.193050384521484,215511200,0,0,Binance Coin,BNB
2020-09-01,23.185047149658203,25.4053955078125,22.988290786743164,24.82209587097168,450200844,0,0,Binance Coin,BNB
2020-09-02,24.814374923706055,25.7899227142334,23.611661911010742,24.69036293029785,577817197,0,0,Binance Coin,BNB
